Id Source Target
4139 104 3
4140 104 6
4141 104 7
4142 104 139
4143 104 140
4144 104 145
4145 104 146
4146 104 196
4147 104 27
4148 104 156
4149 104 34
4150 104 155
4151 104 43
4152 104 175
4153 104 51
4154 104 184
4155 104 60
4156 104 61
4157 104 194
4158 104 195
4159 104 68
4160 104 197
4161 104 72
4162 104 78
4163 104 84
4164 104 88
4165 104 92
4166 104 96
4167 104 101
4168 104 106
4169 104 107
4170 104 108
4171 104 116
4172 104 125
4173 105 128
4174 105 1
4175 105 4
4176 105 136
4177 105 11
4178 105 12
4179 105 175
4180 105 16
4181 105 147
4182 105 148
4183 105 22
4184 105 24
4185 105 132
4186 105 155
4187 105 164
4188 105 167
4189 105 42
4190 105 43
4191 105 173
4192 105 47
4193 105 176
4194 105 49
4195 105 54
4196 105 55
4197 105 184
4198 105 58
4199 105 187
4200 105 61
4201 105 192
4202 105 65
4203 105 196
4204 105 182
4205 105 78
4206 105 79
4207 105 80
4208 105 86
4209 105 88
4210 105 97
4211 105 102
4212 105 106
4213 105 189
4214 105 115
4215 105 122
4216 106 2
4217 106 135
4218 106 8
4219 106 142
4220 106 15
4221 106 147
4222 106 21
4223 106 151
4224 106 28
4225 106 29
4226 106 159
4227 106 163
4228 106 36
4229 106 165
4230 106 166
4231 106 169
4232 106 170
4233 106 43
4234 106 49
4235 106 51
4236 106 180
4237 106 182
4238 106 55
4239 106 184
4240 106 57
4241 106 59
4242 106 61
4243 106 190
4244 106 67
4245 106 196
4246 106 197
4247 106 70
4248 106 72
4249 106 75
4250 106 76
4251 106 78
4252 106 82
4253 106 143
4254 106 93
4255 106 99
4256 106 108
4257 106 113
4258 106 114
4259 106 120
4260 106 122
4261 107 7
4262 107 137
4263 107 13
4264 107 142
4265 107 15
4266 107 141
4267 107 18
4268 107 147
4269 107 148
4270 107 156
4271 107 31
4272 107 33
4273 107 36
4274 107 167
4275 107 168
4276 107 43
4277 107 177
4278 107 178
4279 107 183
4280 107 185
4281 107 58
4282 107 63
4283 107 192
4284 107 196
4285 107 79
4286 107 81
4287 107 96
4288 107 101
4289 107 103
4290 107 104
4291 107 117
4292 107 127
4293 108 132
4294 108 135
4295 108 8
4296 108 140
4297 108 20
4298 108 154
4299 108 31
4300 108 32
4301 108 35
4302 108 42
4303 108 49
4304 108 52
4305 108 54
4306 108 183
4307 108 56
4308 108 57
4309 108 60
4310 108 189
4311 108 193
4312 108 66
4313 108 195
4314 108 196
4315 108 73
4316 108 76
4317 108 81
4318 108 82
4319 108 84
4320 108 90
4321 108 97
4322 108 100
4323 108 188
4324 108 106
4325 108 123
4326 109 129
4327 109 131
4328 109 133
4329 109 6
4330 109 9
4331 109 140
4332 109 141
4333 109 137
4334 109 155
4335 109 30
4336 109 162
4337 109 35
4338 109 51
4339 109 55
4340 109 56
4341 109 57
4342 109 60
4343 109 66
4344 109 197
4345 109 194
4346 109 75
4347 109 76
4348 109 82
4349 109 163
4350 109 84
4351 109 85
4352 109 93
4353 109 95
4354 109 99
4355 109 100
4356 109 104
4357 109 110
4358 109 112
4359 109 114
4360 109 115
4361 109 124
4362 109 125
4363 110 2
4364 110 151
4365 110 140
4366 110 141
4367 110 17
4368 110 146
4369 110 19
4370 110 148
4371 110 23
4372 110 25
4373 110 26
4374 110 156
4375 110 30
4376 110 33
4377 110 162
4378 110 35
4379 110 37
4380 110 40
4381 110 171
4382 110 45
4383 110 175
4384 110 48
4385 110 49
4386 110 52
4387 110 55
4388 110 58
4389 110 62
4390 110 192
4391 110 194
4392 110 69
4393 110 70
4394 110 72
4395 110 190
4396 110 84
4397 110 91
4398 110 186
4399 110 101
4400 110 117
4401 110 118
4402 110 153
4403 110 123
4404 110 127
4405 111 2
4406 111 131
4407 111 11
4408 111 140
4409 111 130
4410 111 144
4411 111 152
4412 111 155
4413 111 28
4414 111 29
4415 111 160
4416 111 36
4417 111 198
4418 111 168
4419 111 169
4420 111 43
4421 111 44
4422 111 45
4423 111 48
4424 111 177
4425 111 58
4426 111 60
4427 111 190
4428 111 70
4429 111 71
4430 111 77
4431 111 82
4432 111 83
4433 111 89
4434 111 104
4435 111 188
4436 111 112
4437 111 114
4438 111 116
4439 111 121
4440 112 128
4441 112 129
4442 112 4
4443 112 7
4444 112 9
4445 112 138
4446 112 139
4447 112 142
4448 112 143
4449 112 145
4450 112 147
4451 112 20
4452 112 22
4453 112 25
4454 112 26
4455 112 27
4456 112 30
4457 112 35
4458 112 166
4459 112 177
4460 112 40
4461 112 42
4462 112 46
4463 112 175
4464 112 49
4465 112 51
4466 112 185
4467 112 59
4468 112 60
4469 112 61
4470 112 192
4471 112 65
4472 112 67
4473 112 70
4474 112 71
4475 112 72
4476 112 73
4477 112 74
4478 112 75
4479 112 82
4480 112 163
4481 112 94
4482 112 100
4483 112 101
4484 112 188
4485 112 189
4486 112 168
4487 112 114
4488 112 121
4489 113 130
4490 113 131
4491 113 133
4492 113 8
4493 113 140
4494 113 22
4495 113 153
4496 113 29
4497 113 150
4498 113 33
4499 113 162
4500 113 35
4501 113 164
4502 113 38
4503 113 178
4504 113 46
4505 113 50
4506 113 51
4507 113 53
4508 113 55
4509 113 188
4510 113 189
4511 113 62
4512 113 181
4513 113 197
4514 113 72
4515 113 76
4516 113 79
4517 113 80
4518 113 82
4519 113 83
4520 113 88
4521 113 103
4522 113 105
4523 113 110
4524 113 111
4525 113 125
4526 114 0
4527 114 1
4528 114 130
4529 114 132
4530 114 5
4531 114 135
4532 114 128
4533 114 139
4534 114 13
4535 114 142
4536 114 145
4537 114 195
4538 114 150
4539 114 155
4540 114 158
4541 114 32
4542 114 35
4543 114 36
4544 114 37
4545 114 41
4546 114 44
4547 114 46
4548 114 177
4549 114 179
4550 114 55
4551 114 186
4552 114 60
4553 114 138
4554 114 190
4555 114 64
4556 114 65
4557 114 67
4558 114 71
4559 114 74
4560 114 75
4561 114 83
4562 114 89
4563 114 103
4564 114 111
4565 114 115
4566 114 120
4567 114 125
4568 115 0
4569 115 2
4570 115 4
4571 115 135
4572 115 12
4573 115 15
4574 115 16
4575 115 19
4576 115 152
4577 115 25
4578 115 157
4579 115 30
4580 115 159
4581 115 36
4582 115 168
4583 115 171
4584 115 175
4585 115 50
4586 115 189
4587 115 63
4588 115 64
4589 115 67
4590 115 198
4591 115 71
4592 115 74
4593 115 75
4594 115 77
4595 115 98
4596 115 102
4597 115 103
4598 115 105
4599 115 106
4600 115 110
4601 115 113
4602 115 123
4603 115 195
4604 116 128
4605 116 3
4606 116 132
4607 116 193
4608 116 139
4609 116 16
4610 116 145
4611 116 18
4612 116 147
4613 116 152
4614 116 25
4615 116 29
4616 116 31
4617 116 32
4618 116 34
4619 116 36
4620 116 165
4621 116 39
4622 116 168
4623 116 169
4624 116 42
4625 116 176
4626 116 49
4627 116 178
4628 116 182
4629 116 183
4630 116 184
4631 116 58
4632 116 190
4633 116 65
4634 116 68
4635 116 162
4636 116 79
4637 116 86
4638 116 87
4639 116 90
4640 116 186
4641 116 98
4642 116 100
4643 116 110
4644 116 111
4645 116 112
4646 116 123
4647 116 124
4648 116 170
4649 117 131
4650 117 133
4651 117 6
4652 117 11
4653 117 13
4654 117 142
4655 117 15
4656 117 144
4657 117 145
4658 117 146
4659 117 20
4660 117 21
4661 117 151
4662 117 152
4663 117 25
4664 117 27
4665 117 36
4666 117 168
4667 117 45
4668 117 51
4669 117 52
4670 117 54
4671 117 183
4672 117 188
4673 117 61
4674 117 191
4675 117 193
4676 117 139
4677 117 196
4678 117 74
4679 117 76
4680 117 78
4681 117 83
4682 117 85
4683 117 90
4684 117 93
4685 117 101
4686 117 104
4687 117 108
4688 117 109
4689 117 118
4690 117 121
4691 117 125
4692 117 149
4693 118 1
4694 118 130
4695 118 7
4696 118 137
4697 118 139
4698 118 141
4699 118 17
4700 118 150
4701 118 152
4702 118 155
4703 118 157
4704 118 159
4705 118 32
4706 118 37
4707 118 39
4708 118 170
4709 118 44
4710 118 173
4711 118 47
4712 118 177
4713 118 180
4714 118 55
4715 118 186
4716 118 64
4717 118 175
4718 118 83
4719 118 88
4720 118 90
4721 118 98
4722 118 101
4723 118 114
4724 118 116
4725 118 121
4726 119 128
4727 119 1
4728 119 3
4729 119 5
4730 119 135
4731 119 11
4732 119 17
4733 119 18
4734 119 23
4735 119 27
4736 119 158
4737 119 160
4738 119 166
4739 119 167
4740 119 40
4741 119 173
4742 119 50
4743 119 51
4744 119 180
4745 119 183
4746 119 56
4747 119 185
4748 119 60
4749 119 190
4750 119 68
4751 119 72
4752 119 184
4753 119 84
4754 119 86
4755 119 87
4756 119 88
4757 119 89
4758 119 92
4759 119 97
4760 119 99
4761 119 145
4762 119 106
4763 119 107
4764 119 111
4765 119 112
4766 119 113
4767 119 116
4768 119 126
4769 120 130
4770 120 4
4771 120 6
4772 120 137
4773 120 141
4774 120 148
4775 120 152
4776 120 155
4777 120 29
4778 120 31
4779 120 34
4780 120 37
4781 120 39
4782 120 44
4783 120 45
4784 120 157
4785 120 50
4786 120 60
4787 120 189
4788 120 190
4789 120 66
4790 120 196
4791 120 199
4792 120 75
4793 120 80
4794 120 85
4795 120 95
4796 120 167
4797 120 125
4798 121 129
4799 121 2
4800 121 5
4801 121 12
4802 121 130
4803 121 15
4804 121 25
4805 121 154
4806 121 156
4807 121 29
4808 121 30
4809 121 36
4810 121 40
4811 121 47
4812 121 176
4813 121 185
4814 121 189
4815 121 62
4816 121 164
4817 121 69
4818 121 70
4819 121 71
4820 121 76
4821 121 83
4822 121 89
4823 121 91
4824 121 97
4825 121 98
4826 121 100
4827 121 101
4828 121 109
4829 121 112
4830 121 114
4831 121 124
4832 121 125
4833 121 127
4834 122 128
4835 122 150
4836 122 136
4837 122 139
4838 122 17
4839 122 18
4840 122 148
4841 122 22
4842 122 154
4843 122 158
4844 122 32
4845 122 35
4846 122 36
4847 122 165
4848 122 38
4849 122 170
4850 122 171
4851 122 46
4852 122 47
4853 122 49
4854 122 52
4855 122 53
4856 122 182
4857 122 180
4858 122 186
4859 122 59
4860 122 64
4861 122 195
4862 122 68
4863 122 73
4864 122 75
4865 122 76
4866 122 77
4867 122 79
4868 122 83
4869 122 86
4870 122 88
4871 122 98
4872 122 166
4873 122 105
4874 122 119
4875 122 121
4876 122 126
4877 123 4
4878 123 193
4879 123 136
4880 123 16
4881 123 146
4882 123 19
4883 123 24
4884 123 153
4885 123 28
4886 123 157
4887 123 31
4888 123 36
4889 123 198
4890 123 166
4891 123 167
4892 123 41
4893 123 42
4894 123 43
4895 123 174
4896 123 48
4897 123 55
4898 123 57
4899 123 60
4900 123 62
4901 123 65
4902 123 66
4903 123 164
4904 123 196
4905 123 197
4906 123 70
4907 123 183
4908 123 83
4909 123 86
4910 123 89
4911 123 94
4912 123 96
4913 123 114
4914 123 115
4915 123 190
4916 123 118
4917 123 169
4918 123 125
4919 124 0
4920 124 1
4921 124 131
4922 124 132
4923 124 7
4924 124 16
4925 124 152
4926 124 18
4927 124 19
4928 124 24
4929 124 153
4930 124 27
4931 124 31
4932 124 176
4933 124 35
4934 124 36
4935 124 38
4936 124 39
4937 124 129
4938 124 42
4939 124 171
4940 124 172
4941 124 174
4942 124 48
4943 124 51
4944 124 182
4945 124 187
4946 124 62
4947 124 64
4948 124 66
4949 124 68
4950 124 82
4951 124 96
4952 124 99
4953 124 110
4954 124 111
4955 124 114
4956 124 119
4957 124 122
4958 124 123
4959 125 4
4960 125 7
4961 125 8
4962 125 10
4963 125 15
4964 125 144
4965 125 17
4966 125 147
4967 125 20
4968 125 21
4969 125 22
4970 125 23
4971 125 154
4972 125 156
4973 125 29
4974 125 30
4975 125 31
4976 125 176
4977 125 162
4978 125 37
4979 125 42
4980 125 135
4981 125 44
4982 125 173
4983 125 157
4984 125 48
4985 125 49
4986 125 50
4987 125 196
4988 125 198
4989 125 79
4990 125 82
4991 125 83
4992 125 95
4993 125 165
4994 125 99
4995 125 101
4996 125 105
4997 125 108
4998 125 113
4999 125 115
5000 125 118
5001 125 136
5002 125 123
5003 125 124
5004 125 170
5005 125 126
5006 126 0
5007 126 131
5008 126 137
5009 126 11
5010 126 12
5011 126 16
5012 126 19
5013 126 149
5014 126 26
5015 126 27
5016 126 31
5017 126 32
5018 126 35
5019 126 164
5020 126 165
5021 126 41
5022 126 181
5023 126 58
5024 126 190
5025 126 63
5026 126 66
5027 126 139
5028 126 198
5029 126 71
5030 126 75
5031 126 76
5032 126 85
5033 126 88
5034 126 92
5035 126 97
5036 126 103
5037 126 110
5038 126 111
5039 126 113
5040 126 115
5041 126 120
5042 127 4
5043 127 7
5044 127 137
5045 127 138
5046 127 11
5047 127 141
5048 127 143
5049 127 152
5050 127 19
5051 127 149
5052 127 22
5053 127 24
5054 127 154
5055 127 27
5056 127 28
5057 127 157
5058 127 30
5059 127 33
5060 127 42
5061 127 171
5062 127 173
5063 127 176
5064 127 53
5065 127 54
5066 127 55
5067 127 185
5068 127 187
5069 127 188
5070 127 190
5071 127 181
5072 127 65
5073 127 194
5074 127 182
5075 127 70
5076 127 71
5077 127 76
5078 127 97
5079 127 99
5080 127 103
5081 127 104
5082 127 106
5083 127 107
5084 127 109
5085 127 119
5086 127 121
5087 127 122
5088 127 125
5089 127 126
5090 128 2
5091 128 132
5092 128 5
5093 128 6
5094 128 137
5095 128 10
5096 128 130
5097 128 144
5098 128 152
5099 128 18
5100 128 20
5101 128 174
5102 128 24
5103 128 32
5104 128 176
5105 128 164
5106 128 165
5107 128 38
5108 128 167
5109 128 42
5110 128 172
5111 128 46
5112 128 48
5113 128 50
5114 128 179
5115 128 54
5116 128 55
5117 128 57
5118 128 182
5119 128 72
5120 128 183
5121 128 81
5122 128 85
5123 128 86
5124 128 87
5125 128 91
5126 128 97
5127 128 101
5128 128 106
5129 128 115
5130 128 123
5131 129 0
5132 129 1
5133 129 130
5134 129 3
5135 129 133
5136 129 8
5137 129 128
5138 129 139
5139 129 144
5140 129 18
5141 129 131
5142 129 22
5143 129 153
5144 129 25
5145 129 154
5146 129 155
5147 129 157
5148 129 163
5149 129 36
5150 129 165
5151 129 38
5152 129 167
5153 129 168
5154 129 136
5155 129 181
5156 129 55
5157 129 184
5158 129 58
5159 129 59
5160 129 188
5161 129 68
5162 129 69
5163 129 71
5164 129 73
5165 129 183
5166 129 82
5167 129 85
5168 129 89
5169 129 91
5170 129 105
5171 129 124
5172 129 126
5173 130 132
5174 130 133
5175 130 135
5176 130 12
5177 130 141
5178 130 15
5179 130 16
5180 130 146
5181 130 19
5182 130 150
5183 130 27
5184 130 30
5185 130 35
5186 130 164
5187 130 166
5188 130 177
5189 130 49
5190 130 50
5191 130 181
5192 130 182
5193 130 185
5194 130 190
5195 130 191
5196 130 65
5197 130 82
5198 130 88
5199 130 91
5200 130 144
5201 130 100
5202 130 105
5203 130 106
5204 130 109
5205 130 115
5206 130 123
5207 130 125
5208 131 0
5209 131 1
5210 131 132
5211 131 134
5212 131 135
5213 131 9
5214 131 139
5215 131 142
5216 131 15
5217 131 18
5218 131 150
5219 131 25
5220 131 158
5221 131 31
5222 131 32
5223 131 34
5224 131 164
5225 131 37
5226 131 43
5227 131 46
5228 131 49
5229 131 178
5230 131 60
5231 131 63
5232 131 192
5233 131 66
5234 131 197
5235 131 198
5236 131 80
5237 131 84
5238 131 91
5239 131 93
5240 131 97
5241 131 106
5242 131 111
5243 131 113
5244 131 119
5245 131 121
5246 131 122
5247 131 124
5248 131 126
5249 132 128
5250 132 1
5251 132 130
5252 132 129
5253 132 138
5254 132 14
5255 132 143
5256 132 144
5257 132 17
5258 132 147
5259 132 150
5260 132 153
5261 132 27
5262 132 158
5263 132 160
5264 132 165
5265 132 38
5266 132 39
5267 132 199
5268 132 185
5269 132 187
5270 132 190
5271 132 67
5272 132 71
5273 132 72
5274 132 74
5275 132 79
5276 132 88
5277 132 89
5278 132 98
5279 132 100
5280 132 102
5281 132 103
5282 132 106
5283 132 109
5284 132 116
5285 132 119
5286 132 120
5287 132 124
5288 133 1
5289 133 132
5290 133 179
5291 133 8
5292 133 10
5293 133 145
5294 133 19
5295 133 22
5296 133 156
5297 133 31
5298 133 161
5299 133 34
5300 133 173
5301 133 46
5302 133 49
5303 133 50
5304 133 51
5305 133 53
5306 133 182
5307 133 183
5308 133 56
5309 133 185
5310 133 187
5311 133 60
5312 133 190
5313 133 191
5314 133 66
5315 133 195
5316 133 73
5317 133 74
5318 133 79
5319 133 80
5320 133 81
5321 133 83
5322 133 87
5323 133 99
5324 133 100
5325 133 101
5326 133 102
5327 133 108
5328 133 115
5329 133 116
5330 133 119
5331 133 122
5332 133 126
5333 134 128
5334 134 1
5335 134 130
5336 134 5
5337 134 10
5338 134 11
5339 134 15
5340 134 144
5341 134 17
5342 134 18
5343 134 19
5344 134 149
5345 134 22
5346 134 151
5347 134 29
5348 134 33
5349 134 162
5350 134 163
5351 134 36
5352 134 167
5353 134 168
5354 134 171
5355 134 44
5356 134 189
5357 134 181
5358 134 185
5359 134 186
5360 134 59
5361 134 138
5362 134 62
5363 134 66
5364 134 67
5365 134 196
5366 134 198
5367 134 71
5368 134 73
5369 134 74
5370 134 76
5371 134 78
5372 134 82
5373 134 93
5374 134 98
5375 134 111
5376 134 190
5377 134 118
5378 134 121
5379 134 122
5380 135 4
5381 135 5
5382 135 6
5383 135 12
5384 135 13
5385 135 144
5386 135 17
5387 135 20
5388 135 153
5389 135 28
5390 135 32
5391 135 37
5392 135 168
5393 135 170
5394 135 171
5395 135 173
5396 135 46
5397 135 47
5398 135 48
5399 135 182
5400 135 184
5401 135 57
5402 135 61
5403 135 190
5404 135 192
5405 135 194
5406 135 67
5407 135 71
5408 135 79
5409 135 83
5410 135 84
5411 135 94
5412 135 98
5413 135 102
5414 135 108
5415 135 119
5416 135 120
5417 135 121
5418 136 0
5419 136 1
5420 136 130
5421 136 132
5422 136 5
5423 136 135
5424 136 9
5425 136 138
5426 136 139
5427 136 143
5428 136 17
5429 136 20
5430 136 150
5431 136 155
5432 136 159
5433 136 160
5434 136 33
5435 136 163
5436 136 36
5437 136 165
5438 136 166
5439 136 167
5440 136 168
5441 136 170
5442 136 174
5443 136 175
5444 136 177
5445 136 54
5446 136 183
5447 136 184
5448 136 58
5449 136 60
5450 136 62
5451 136 63
5452 136 164
5453 136 196
5454 136 69
5455 136 71
5456 136 73
5457 136 75
5458 136 76
5459 136 78
5460 136 81
5461 136 85
5462 136 86
5463 136 89
5464 136 90
5465 136 98
5466 136 105
5467 136 111
5468 136 117
5469 136 118
5470 136 124
5471 136 126
5472 136 127
5473 137 2
5474 137 171
5475 137 6
5476 137 7
5477 137 8
5478 137 138
5479 137 144
5480 137 145
5481 137 147
5482 137 20
5483 137 149
5484 137 151
5485 137 24
5486 137 27
5487 137 156
5488 137 158
5489 137 32
5490 137 35
5491 137 36
5492 137 41
5493 137 135
5494 137 47
5495 137 52
5496 137 56
5497 137 180
5498 137 188
5499 137 61
5500 137 190
5501 137 63
5502 137 66
5503 137 68
5504 137 69
5505 137 71
5506 137 79
5507 137 184
5508 137 163
5509 137 89
5510 137 98
5511 137 106
5512 137 110
5513 137 189
5514 137 112
5515 137 114
5516 137 116
5517 137 118
5518 137 120
5519 137 123
5520 137 124
5521 137 127
5522 138 129
5523 138 3
5524 138 133
5525 138 6
5526 138 9
5527 138 140
5528 138 141
5529 138 16
5530 138 152
5531 138 158
5532 138 31
5533 138 32
5534 138 197
5535 138 36
5536 138 37
5537 138 168
5538 138 170
5539 138 44
5540 138 45
5541 138 46
5542 138 47
5543 138 49
5544 138 178
5545 138 181
5546 138 54
5547 138 134
5548 138 184
5549 138 186
5550 138 62
5551 138 68
5552 138 182
5553 138 80
5554 138 83
5555 138 84
5556 138 86
5557 138 87
5558 138 164
5559 138 165
5560 138 96
5561 138 104
5562 138 114
5563 138 116
5564 138 127
5565 139 0
5566 139 8
5567 139 12
5568 139 141
5569 139 14
5570 139 143
5571 139 22
5572 139 24
5573 139 154
5574 139 30
5575 139 34
5576 139 167
5577 139 172
5578 139 173
5579 139 47
5580 139 177
5581 139 180
5582 139 54
5583 139 188
5584 139 189
5585 139 63
5586 139 65
5587 139 67
5588 139 71
5589 139 78
5590 139 79
5591 139 83
5592 139 84
5593 139 87
5594 139 88
5595 139 94
5596 139 98
5597 139 100
5598 139 105
5599 139 108
5600 139 111
5601 139 118
5602 139 122
5603 139 191
5604 140 0
5605 140 7
5606 140 17
5607 140 18
5608 140 20
5609 140 149
5610 140 22
5611 140 23
5612 140 25
5613 140 156
5614 140 30
5615 140 33
5616 140 35
5617 140 164
5618 140 165
5619 140 170
5620 140 173
5621 140 176
5622 140 49
5623 140 50
5624 140 58
5625 140 187
5626 140 190
5627 140 64
5628 140 66
5629 140 195
5630 140 72
5631 140 78
5632 140 163
5633 140 186
5634 140 90
5635 140 92
5636 140 93
5637 140 97
5638 140 98
5639 140 107
5640 140 112
5641 140 113
5642 140 115
5643 140 148
5644 140 122
5645 141 129
5646 141 132
5647 141 135
5648 141 137
5649 141 12
5650 141 144
5651 141 19
5652 141 149
5653 141 150
5654 141 26
5655 141 27
5656 141 156
5657 141 30
5658 141 34
5659 141 155
5660 141 164
5661 141 166
5662 141 172
5663 141 47
5664 141 176
5665 141 50
5666 141 52
5667 141 53
5668 141 189
5669 141 192
5670 141 193
5671 141 196
5672 141 198
5673 141 77
5674 141 78
5675 141 87
5676 141 93
5677 141 107
5678 141 108
5679 141 113
5680 141 119
5681 141 123
5682 142 1
5683 142 7
5684 142 138
5685 142 175
5686 142 144
5687 142 21
5688 142 152
5689 142 153
5690 142 27
5691 142 29
5692 142 31
5693 142 155
5694 142 165
5695 142 167
5696 142 174
5697 142 157
5698 142 49
5699 142 52
5700 142 180
5701 142 186
5702 142 62
5703 142 64
5704 142 76
5705 142 78
5706 142 81
5707 142 89
5708 142 103
5709 142 110
5710 142 121
5711 142 126
5712 142 127
5713 143 131
5714 143 133
5715 143 6
5716 143 7
5717 143 8
5718 143 10
5719 143 12
5720 143 14
5721 143 145
5722 143 174
5723 143 23
5724 143 36
5725 143 134
5726 143 46
5727 143 47
5728 143 177
5729 143 50
5730 143 53
5731 143 183
5732 143 184
5733 143 57
5734 143 61
5735 143 62
5736 143 63
5737 143 65
5738 143 68
5739 143 198
5740 143 71
5741 143 140
5742 143 78
5743 143 84
5744 143 91
5745 143 102
5746 143 103
5747 143 109
5748 143 114
5749 143 122
5750 144 0
5751 144 128
5752 144 131
5753 144 4
5754 144 134
5755 144 129
5756 144 136
5757 144 138
5758 144 12
5759 144 13
5760 144 14
5761 144 20
5762 144 21
5763 144 132
5764 144 26
5765 144 27
5766 144 156
5767 144 32
5768 144 33
5769 144 155
5770 144 169
5771 144 193
5772 144 43
5773 144 172
5774 144 175
5775 144 176
5776 144 178
5777 144 51
5778 144 55
5779 144 184
5780 144 192
5781 144 65
5782 144 70
5783 144 160
5784 144 92
5785 144 95
5786 144 104
5787 144 109
5788 144 113
5789 144 183
5790 144 116
5791 144 117
5792 144 119
5793 144 124
5794 144 125
5795 144 126
5796 145 2
5797 145 131
5798 145 4
5799 145 5
5800 145 134
5801 145 135
5802 145 139
5803 145 16
5804 145 146
5805 145 147
5806 145 22
5807 145 28
5808 145 133
5809 145 34
5810 145 165
5811 145 38
5812 145 40
5813 145 171
5814 145 184
5815 145 186
5816 145 159
5817 145 188
5818 145 64
5819 145 65
5820 145 76
5821 145 78
5822 145 79
5823 145 83
5824 145 87
5825 145 97
5826 145 99
5827 145 111
5828 145 117
5829 146 2
5830 146 132
5831 146 134
5832 146 10
5833 146 151
5834 146 140
5835 146 142
5836 146 143
5837 146 19
5838 146 20
5839 146 21
5840 146 23
5841 146 152
5842 146 26
5843 146 156
5844 146 29
5845 146 33
5846 146 162
5847 146 36
5848 146 37
5849 146 38
5850 146 170
5851 146 44
5852 146 173
5853 146 48
5854 146 177
5855 146 179
5856 146 182
5857 146 55
5858 146 57
5859 146 61
5860 146 62
5861 146 65
5862 146 66
5863 146 147
5864 146 198
5865 146 71
5866 146 84
5867 146 85
5868 146 88
5869 146 90
5870 146 92
5871 146 95
5872 146 97
5873 146 101
5874 146 115
5875 146 126
5876 147 131
5877 147 5
5878 147 7
5879 147 138
5880 147 13
5881 147 20
5882 147 21
5883 147 22
5884 147 27
5885 147 28
5886 147 159
5887 147 32
5888 147 156
5889 147 170
5890 147 44
5891 147 177
5892 147 50
5893 147 51
5894 147 182
5895 147 55
5896 147 185
5897 147 58
5898 147 192
5899 147 70
5900 147 199
5901 147 75
5902 147 77
5903 147 83
5904 147 90
5905 147 91
5906 147 186
5907 147 98
5908 147 112
5909 147 114
5910 147 124
5911 147 127
5912 148 129
5913 148 2
5914 148 133
5915 148 6
5916 148 135
5917 148 12
5918 148 143
5919 148 145
5920 148 18
5921 148 19
5922 148 150
5923 148 23
5924 148 152
5925 148 27
5926 148 28
5927 148 160
5928 148 162
5929 148 155
5930 148 164
5931 148 134
5932 148 146
5933 148 42
5934 148 172
5935 148 45
5936 148 177
5937 148 179
5938 148 54
5939 148 56
5940 148 185
5941 148 188
5942 148 189
5943 148 65
5944 148 82
5945 148 193
5946 148 85
5947 148 87
5948 148 94
5949 148 101
5950 148 105
5951 148 109
5952 148 113
5953 148 114
5954 148 116
5955 148 121
5956 148 170
5957 149 1
5958 149 2
5959 149 3
5960 149 132
5961 149 6
5962 149 7
5963 149 137
5964 149 10
5965 149 130
5966 149 16
5967 149 131
5968 149 150
5969 149 163
5970 149 39
5971 149 129
5972 149 170
5973 149 46
5974 149 51
5975 149 180
5976 149 53
5977 149 55
5978 149 56
5979 149 57
5980 149 59
5981 149 181
5982 149 192
5983 149 65
5984 149 194
5985 149 70
5986 149 74
5987 149 183
5988 149 76
5989 149 82
5990 149 90
5991 149 91
5992 149 99
5993 149 101
5994 149 103
5995 149 105
5996 149 109
5997 149 112
5998 149 114
5999 149 120
6000 150 1
6001 150 131
6002 150 132
6003 150 133
6004 150 172
6005 150 141
6006 150 15
6007 150 145
6008 150 149
6009 150 22
6010 150 152
6011 150 153
6012 150 26
6013 150 28
6014 150 29
6015 150 31
6016 150 32
6017 150 161
6018 150 36
6019 150 165
6020 150 156
6021 150 170
6022 150 44
6023 150 46
6024 150 57
6025 150 62
6026 150 63
6027 150 68
6028 150 69
6029 150 72
6030 150 73
6031 150 74
6032 150 174
6033 150 83
6034 150 84
6035 150 86
6036 150 88
6037 150 93
6038 150 100
6039 150 110
6040 150 154
6041 150 117
6042 150 118
6043 150 119
6044 150 126
6045 151 128
6046 151 3
6047 151 6
6048 151 139
6049 151 13
6050 151 14
6051 151 15
6052 151 16
6053 151 17
6054 151 146
6055 151 150
6056 151 152
6057 151 25
6058 151 27
6059 151 28
6060 151 159
6061 151 32
6062 151 163
6063 151 166
6064 151 171
6065 151 45
6066 151 48
6067 151 178
6068 151 185
6069 151 60
6070 151 190
6071 151 191
6072 151 71
6073 151 72
6074 151 79
6075 151 83
6076 151 142
6077 151 88
6078 151 91
6079 151 92
6080 151 94
6081 151 97
6082 151 114
6083 151 115
6084 151 117
6085 151 120
6086 151 124
6087 152 7
6088 152 8
6089 152 138
6090 152 11
6091 152 12
6092 152 143
6093 152 19
6094 152 20
6095 152 149
6096 152 150
6097 152 153
6098 152 26
6099 152 154
6100 152 158
6101 152 31
6102 152 160
6103 152 161
6104 152 34
6105 152 36
6106 152 47
6107 152 177
6108 152 51
6109 152 52
6110 152 56
6111 152 192
6112 152 139
6113 152 199
6114 152 73
6115 152 79
6116 152 81
6117 152 87
6118 152 97
6119 152 99
6120 152 100
6121 152 195
6122 152 103
6123 152 157
6124 152 115
6125 152 117
6126 152 118
6127 153 130
6128 153 4
6129 153 135
6130 153 9
6131 153 10
6132 153 16
6133 153 146
6134 153 147
6135 153 23
6136 153 27
6137 153 176
